equipment_name,department_id
Ultrasound,3425
CT Scanner,70569
Patient Monitor,77363
ECG Monitor,99472
Ultrasound,46463
Dialysis Machine,51596
Defibrillator,32092
Defibrillator,17144
Ultrasound,21764
X-Ray Machine,80418
Patient Monitor,72867
X-Ray Machine,75214
Infusion Pump,37417
MRI Scanner,39039
X-Ray Machine,84206
Defibrillator,82946
Infusion Pump,45150
X-Ray Machine,14271
Anesthesia Machine,77153
Dialysis Machine,75059
Dialysis Machine,87525
Patient Monitor,92080
Ventilator,81319
Infusion Pump,89381
ECG Monitor,28924
ECG Monitor,51069
Dialysis Machine,74870
Surgical Light,94164
MRI Scanner,95863
Defibrillator,10656
CT Scanner,35638
Patient Monitor,63180
X-Ray Machine,71499
MRI Scanner,9326
Ultrasound,4941
ECG Monitor,13596
Infusion Pump,85780
Anesthesia Machine,40835
CT Scanner,73639
Infusion Pump,71341
Patient Monitor,5184
Ventilator,26289
ECG Monitor,39631
Ventilator,27463
Ventilator,8045
Dialysis Machine,77552
Dialysis Machine,62986
ECG Monitor,15205
Ventilator,12813
MRI Scanner,39774
Defibrillator,72829
CT Scanner,17369
Ventilator,41564
Anesthesia Machine,79635
Surgical Light,48300
Ultrasound,24578
Surgical Light,10445
Surgical Light,14575
Anesthesia Machine,37521
Anesthesia Machine,15593
Dialysis Machine,93059
X-Ray Machine,43449
ECG Monitor,56799
Ventilator,71810
Ventilator,42359
Anesthesia Machine,9837
Dialysis Machine,37092
Infusion Pump,76513
Patient Monitor,36165
Infusion Pump,51174
CT Scanner,78365
Defibrillator,13889
Surgical Light,47718
ECG Monitor,51080
Infusion Pump,47398
Anesthesia Machine,50171
X-Ray Machine,5614
X-Ray Machine,29161
Anesthesia Machine,55178
Ventilator,91807
Defibrillator,13448
Anesthesia Machine,53631
Surgical Light,35644
Surgical Light,18444
Defibrillator,25188
CT Scanner,86455
CT Scanner,72379
X-Ray Machine,20319
Ventilator,61740
Ultrasound,46912
Ventilator,168
Ventilator,98475
Anesthesia Machine,15181
ECG Monitor,92344
Patient Monitor,3893
ECG Monitor,58064
Surgical Light,69548
Anesthesia Machine,57236
Defibrillator,87150
ECG Monitor,78485
Infusion Pump,16728
Ventilator,13412
Patient Monitor,31796
Surgical Light,99490
Dialysis Machine,85955
Infusion Pump,53738
Defibrillator,72168
X-Ray Machine,66838
X-Ray Machine,50531
MRI Scanner,84210
X-Ray Machine,76701
Patient Monitor,86593
Ultrasound,94436
Anesthesia Machine,41803
ECG Monitor,64616
Patient Monitor,91471
Patient Monitor,24454
Patient Monitor,56351
CT Scanner,47092
Ultrasound,71201
X-Ray Machine,95405
Defibrillator,60253
CT Scanner,35830
CT Scanner,52307
CT Scanner,12220
Infusion Pump,9058
Dialysis Machine,46886
MRI Scanner,62771
MRI Scanner,83905
Defibrillator,39491
Dialysis Machine,1199
CT Scanner,97510
CT Scanner,39515
ECG Monitor,35901
Surgical Light,40345
X-Ray Machine,52208
CT Scanner,44307
Anesthesia Machine,3774
Defibrillator,49653
ECG Monitor,48355
Ultrasound,27904
Ultrasound,44294
Patient Monitor,29129
ECG Monitor,68860
Infusion Pump,2654
Anesthesia Machine,24093
X-Ray Machine,20700
X-Ray Machine,78674
Dialysis Machine,11404
X-Ray Machine,23177
MRI Scanner,79183
MRI Scanner,29005
Anesthesia Machine,28239
Ventilator,65550
Ventilator,46962
Infusion Pump,54786
Infusion Pump,75557
Dialysis Machine,81132
ECG Monitor,79128
Dialysis Machine,24091
Infusion Pump,49385
X-Ray Machine,93787
Patient Monitor,96988
Dialysis Machine,322
X-Ray Machine,18694
Surgical Light,45105
Surgical Light,10858
Infusion Pump,70054
Anesthesia Machine,37961
Patient Monitor,1684
Anesthesia Machine,46234
Surgical Light,10522
Defibrillator,93257
Dialysis Machine,23172
Anesthesia Machine,3473
Anesthesia Machine,91788
Dialysis Machine,53317
ECG Monitor,17307
Ventilator,51221
Infusion Pump,3151
Dialysis Machine,26803
Ultrasound,26007
CT Scanner,76778
Infusion Pump,83330
ECG Monitor,48186
Ventilator,10895
Defibrillator,25239
ECG Monitor,32091
X-Ray Machine,74684
ECG Monitor,31888
MRI Scanner,57324
MRI Scanner,49820
Dialysis Machine,62750
X-Ray Machine,86390
Ventilator,65133
ECG Monitor,44672
Infusion Pump,12353
Dialysis Machine,50834
MRI Scanner,51500
Patient Monitor,28878
Infusion Pump,63943
Infusion Pump,28915
ECG Monitor,51413
MRI Scanner,34102
Defibrillator,77159
ECG Monitor,75727
Surgical Light,40216
Ultrasound,54168
MRI Scanner,42859
Dialysis Machine,18742
Ventilator,98394
Ultrasound,23504
Defibrillator,92032
Dialysis Machine,28247
Defibrillator,17169
Defibrillator,86080
Ultrasound,25674
X-Ray Machine,91650
Patient Monitor,94770
Patient Monitor,15232
Anesthesia Machine,6807
Defibrillator,85161
Defibrillator,38352
Ultrasound,31852
ECG Monitor,20455
CT Scanner,35353
Defibrillator,63994
Anesthesia Machine,25838
Ultrasound,68186
Dialysis Machine,18129
Surgical Light,88590
Patient Monitor,16580
Anesthesia Machine,26678
ECG Monitor,88564
ECG Monitor,21808
Anesthesia Machine,94867
Patient Monitor,43983
Dialysis Machine,78563
ECG Monitor,54959
Defibrillator,14906
Ultrasound,12265
CT Scanner,85601
X-Ray Machine,38243
X-Ray Machine,69546
ECG Monitor,68671
CT Scanner,95453
Anesthesia Machine,8930
Infusion Pump,8372
Surgical Light,44555
Infusion Pump,68477
ECG Monitor,28474
Patient Monitor,46171
Surgical Light,81849
Infusion Pump,41649
Ultrasound,63839
Ventilator,11955
MRI Scanner,86121
X-Ray Machine,90952
MRI Scanner,13478
Dialysis Machine,67627
MRI Scanner,55364
X-Ray Machine,61606
CT Scanner,96448
ECG Monitor,20949
ECG Monitor,94295
X-Ray Machine,27181
Patient Monitor,84361
Infusion Pump,55310
Patient Monitor,31380
MRI Scanner,99756
Ultrasound,50842
CT Scanner,91802
X-Ray Machine,8720
MRI Scanner,56066
Infusion Pump,563
Ultrasound,67559
Ventilator,62782
Defibrillator,84849
ECG Monitor,48624
Infusion Pump,67876
Ventilator,31267
Infusion Pump,1003
Patient Monitor,1045
MRI Scanner,21878
Ventilator,97897
CT Scanner,38337
X-Ray Machine,96008
MRI Scanner,143
ECG Monitor,10871
Defibrillator,93890
CT Scanner,88491
Dialysis Machine,6793
Infusion Pump,58593
X-Ray Machine,55993
Ultrasound,62224
ECG Monitor,79942
Defibrillator,52774
MRI Scanner,79594
CT Scanner,25529
Patient Monitor,80608
Ultrasound,47779
Defibrillator,23894
Infusion Pump,99646
Ultrasound,1741
Patient Monitor,37291
MRI Scanner,99911
Ultrasound,83956
Infusion Pump,4868
Patient Monitor,92908
CT Scanner,66049
Dialysis Machine,73469
Anesthesia Machine,61436
Ultrasound,26647
Infusion Pump,65587
Defibrillator,78659
Anesthesia Machine,52811
ECG Monitor,50384
Ventilator,50769
X-Ray Machine,3007
Anesthesia Machine,18180
Patient Monitor,67953
MRI Scanner,43656
Patient Monitor,65281
Dialysis Machine,4506
Dialysis Machine,87041
CT Scanner,97816
ECG Monitor,77231
Infusion Pump,36674
Anesthesia Machine,52513
ECG Monitor,95091
Ultrasound,85911
Ventilator,99959
MRI Scanner,7453
Anesthesia Machine,78012
Ultrasound,465
CT Scanner,69039
Ultrasound,8450
Anesthesia Machine,23555
Defibrillator,28917
Ventilator,31777
MRI Scanner,84239
X-Ray Machine,10793
ECG Monitor,56241
Surgical Light,74983
CT Scanner,60030
Defibrillator,9653
Ultrasound,71890
MRI Scanner,56708
MRI Scanner,81098
Surgical Light,40425
Patient Monitor,62176
Infusion Pump,99282
Patient Monitor,55986
Surgical Light,62746
X-Ray Machine,71131
Ventilator,71401
CT Scanner,95513
Ultrasound,22530
X-Ray Machine,90587
Infusion Pump,90149
CT Scanner,11223
Anesthesia Machine,72128
Surgical Light,60791
Ventilator,41679
Anesthesia Machine,81590
MRI Scanner,56863
MRI Scanner,38847
Ventilator,48412
Anesthesia Machine,9494
X-Ray Machine,50794
Patient Monitor,24703
Dialysis Machine,46200
CT Scanner,70042
X-Ray Machine,14961
Infusion Pump,7350
Ultrasound,79097
Ventilator,92275
Dialysis Machine,64392
Anesthesia Machine,30528
Ventilator,2361
Infusion Pump,44550
Patient Monitor,51304
Ultrasound,74923
MRI Scanner,78738
Patient Monitor,29761
Defibrillator,15606
Ventilator,5485
Patient Monitor,2596
X-Ray Machine,50448
ECG Monitor,75263
MRI Scanner,96308
Infusion Pump,42812
Patient Monitor,99960
Infusion Pump,78323
Dialysis Machine,65016
ECG Monitor,71139
Dialysis Machine,39836
Patient Monitor,43293
Infusion Pump,56247
Ultrasound,67385
Surgical Light,38885
X-Ray Machine,85840
Dialysis Machine,64818
Ventilator,67840
Ventilator,86900
Patient Monitor,61734
Infusion Pump,31942
ECG Monitor,79964
Surgical Light,33006
Dialysis Machine,78258
X-Ray Machine,3116
CT Scanner,69731
Dialysis Machine,96051
X-Ray Machine,22572
Infusion Pump,91349
ECG Monitor,64228
ECG Monitor,83222
Dialysis Machine,3745
Ventilator,73281
Infusion Pump,88681
MRI Scanner,3035
Anesthesia Machine,27488
Dialysis Machine,89624
Defibrillator,81322
Patient Monitor,94575
X-Ray Machine,86090
MRI Scanner,21871
Surgical Light,34628
Ventilator,49847
Surgical Light,6699
Ultrasound,69275
Ventilator,45887
Patient Monitor,34018
CT Scanner,82026
Anesthesia Machine,12290
Dialysis Machine,45091
Defibrillator,28825
Ultrasound,17788
Dialysis Machine,54490
Anesthesia Machine,32791
Infusion Pump,87529
Dialysis Machine,94259
X-Ray Machine,22780
Surgical Light,15535
ECG Monitor,1850
Ventilator,74844
Defibrillator,31522
Anesthesia Machine,44043
Ventilator,7774
CT Scanner,43244
CT Scanner,16389
Dialysis Machine,13101
Anesthesia Machine,30035
CT Scanner,40445
MRI Scanner,38240
X-Ray Machine,79666
X-Ray Machine,6055
MRI Scanner,94680
Ultrasound,17368
CT Scanner,57876
Infusion Pump,79905
Ultrasound,38378
CT Scanner,33916
MRI Scanner,26623
Surgical Light,4998
Anesthesia Machine,15558
Defibrillator,19277
Anesthesia Machine,79292
Infusion Pump,8418
Dialysis Machine,14620
Surgical Light,10928
Patient Monitor,81074
Surgical Light,72082
ECG Monitor,42239
MRI Scanner,57035
Ventilator,47052
Ultrasound,59142
Surgical Light,38275
Patient Monitor,95550
CT Scanner,33331
MRI Scanner,23275
Ultrasound,49451
Anesthesia Machine,72738
Infusion Pump,40590
CT Scanner,41446
Infusion Pump,51983
Anesthesia Machine,6229
MRI Scanner,94218
Ventilator,90410
Dialysis Machine,9018
Patient Monitor,5852
Defibrillator,17322
Ventilator,98348
Patient Monitor,36807
MRI Scanner,40698
Surgical Light,30804
ECG Monitor,30939
Dialysis Machine,97023
MRI Scanner,50690
Patient Monitor,53880
CT Scanner,70447
ECG Monitor,62768
CT Scanner,61060
Ultrasound,84936
Dialysis Machine,6051
CT Scanner,10589
CT Scanner,62113
Patient Monitor,31646
Ultrasound,3615
Dialysis Machine,23632
Defibrillator,48668
Ultrasound,98759
Ultrasound,84224
Dialysis Machine,55091
Anesthesia Machine,51829
Ultrasound,78648
Surgical Light,10256
Anesthesia Machine,89699
X-Ray Machine,18529
Dialysis Machine,52532
Patient Monitor,50027
Dialysis Machine,48792
Defibrillator,12903
Patient Monitor,97968
CT Scanner,18322
Anesthesia Machine,9023
Surgical Light,23056
Ventilator,28627
Anesthesia Machine,9387
Infusion Pump,89679
Patient Monitor,13404
Anesthesia Machine,29722
Defibrillator,96616
CT Scanner,3566
X-Ray Machine,70601
X-Ray Machine,63312
Dialysis Machine,73234
Defibrillator,70947
Dialysis Machine,83977
Ventilator,90452
Anesthesia Machine,97887
X-Ray Machine,21976
Dialysis Machine,78421
Surgical Light,34632
Infusion Pump,19025
Ventilator,59200
Ventilator,36800
Dialysis Machine,2676
Ventilator,91294
Ventilator,62974
Defibrillator,95564
Anesthesia Machine,37337
Defibrillator,78678
Patient Monitor,13953
Ventilator,71602
Surgical Light,67735
Ultrasound,86888
Surgical Light,64555
Dialysis Machine,12414
Ultrasound,78168
Defibrillator,23331
Dialysis Machine,39988
Patient Monitor,66468
ECG Monitor,68885
Ventilator,51375
Infusion Pump,14919
Infusion Pump,64717
Defibrillator,91174
MRI Scanner,25489
Patient Monitor,10077
MRI Scanner,35095
ECG Monitor,40694
Surgical Light,88153
MRI Scanner,38778
Dialysis Machine,65997
X-Ray Machine,30725
ECG Monitor,16208
MRI Scanner,28551
ECG Monitor,44829
Ultrasound,9140
Ultrasound,8751
Ventilator,13932
MRI Scanner,4891
Patient Monitor,74900
ECG Monitor,12801
Dialysis Machine,30638
Dialysis Machine,6910
Dialysis Machine,61642
Surgical Light,96584
Surgical Light,76958
X-Ray Machine,75929
CT Scanner,36381
MRI Scanner,79344
Infusion Pump,83368
Ventilator,12182
X-Ray Machine,8721
X-Ray Machine,25180
ECG Monitor,90755
Ventilator,29669
Surgical Light,40059
Ultrasound,96334
Ultrasound,68840
ECG Monitor,32195
ECG Monitor,40441
CT Scanner,85041
Surgical Light,38866
Defibrillator,87576
Surgical Light,32066
Ultrasound,40324
Patient Monitor,11909
CT Scanner,8536
Patient Monitor,80306
Ventilator,64879
Infusion Pump,81270
X-Ray Machine,41932
Infusion Pump,12234
Patient Monitor,50533
Patient Monitor,26166
Surgical Light,35018
CT Scanner,4618
Surgical Light,93208
Anesthesia Machine,55499
ECG Monitor,45478
MRI Scanner,12225
Patient Monitor,81934
Surgical Light,81410
Defibrillator,85682
CT Scanner,55658
MRI Scanner,35410
Ventilator,88414
Ventilator,31212
Defibrillator,13438
Defibrillator,33344
CT Scanner,47444
Ultrasound,95349
Patient Monitor,17504
Anesthesia Machine,58951
Surgical Light,75709
MRI Scanner,83047
Anesthesia Machine,62862
Anesthesia Machine,79305
Defibrillator,42299
MRI Scanner,43009
ECG Monitor,72017
Dialysis Machine,99879
MRI Scanner,17874
Ventilator,36014
Dialysis Machine,87420
Surgical Light,58978
X-Ray Machine,33844
Ventilator,13958
Dialysis Machine,6748
Patient Monitor,10752
Ultrasound,68629
X-Ray Machine,51404
MRI Scanner,95406
Anesthesia Machine,10036
Patient Monitor,89944
Defibrillator,38342
Infusion Pump,23684
Surgical Light,48226
Surgical Light,42947
Dialysis Machine,84634
CT Scanner,75577
Ultrasound,5971
Defibrillator,73530
ECG Monitor,70393
Defibrillator,58419
X-Ray Machine,43311
X-Ray Machine,92500
Ventilator,99034
CT Scanner,82468
Infusion Pump,37686
Surgical Light,53373
Patient Monitor,25672
MRI Scanner,2483
Dialysis Machine,18520
Defibrillator,78785
ECG Monitor,85003
CT Scanner,84240
Defibrillator,64189
Dialysis Machine,99481
Defibrillator,42932
Patient Monitor,97957
X-Ray Machine,89129
X-Ray Machine,33838
Infusion Pump,49482
Dialysis Machine,9429
Ultrasound,57638
Infusion Pump,97358
Defibrillator,58523
Anesthesia Machine,60496
Surgical Light,17813
Ultrasound,70540
Dialysis Machine,72649
Surgical Light,64984
Patient Monitor,37598
Dialysis Machine,43815
Ultrasound,58474
Ultrasound,31460
CT Scanner,73082
ECG Monitor,19699
Defibrillator,46490
Ventilator,45971
Anesthesia Machine,41561
Surgical Light,27257
CT Scanner,84325
CT Scanner,4390
Anesthesia Machine,95154
Defibrillator,38077
Defibrillator,43716
Ventilator,23631
Ventilator,4180
Ultrasound,3788
Ventilator,96418
Ventilator,87251
Surgical Light,78644
Anesthesia Machine,96416
MRI Scanner,71777
ECG Monitor,98156
X-Ray Machine,10027
Ventilator,55712
Surgical Light,53524
Infusion Pump,94443
Surgical Light,87977
X-Ray Machine,2073
Infusion Pump,44969
MRI Scanner,69042
Ultrasound,21505
Ultrasound,23655
Anesthesia Machine,37456
Ventilator,89182
X-Ray Machine,22902
Patient Monitor,46472
CT Scanner,50927
CT Scanner,59122
Patient Monitor,11834
MRI Scanner,65580
Ultrasound,39220
Surgical Light,42901
X-Ray Machine,97819
ECG Monitor,63026
MRI Scanner,98005
Ventilator,62792
Patient Monitor,66254
CT Scanner,67386
ECG Monitor,27530
Infusion Pump,47799
Infusion Pump,78946
MRI Scanner,81248
Ventilator,92521
Ultrasound,43292
Patient Monitor,60386
Dialysis Machine,70521
Ultrasound,40769
Ultrasound,93910
Dialysis Machine,33842
Dialysis Machine,92219
ECG Monitor,13473
Dialysis Machine,97591
Infusion Pump,41208
Surgical Light,11885
Patient Monitor,11550
X-Ray Machine,84032
Patient Monitor,8227
Patient Monitor,7718
Anesthesia Machine,57796
MRI Scanner,13082
Defibrillator,47259
Surgical Light,41007
Anesthesia Machine,56643
Dialysis Machine,15686
MRI Scanner,12881
ECG Monitor,34983
X-Ray Machine,40211
MRI Scanner,13497
ECG Monitor,98069
Ultrasound,12226
Patient Monitor,95251
Surgical Light,32775
ECG Monitor,18532
MRI Scanner,90048
Infusion Pump,52705
Anesthesia Machine,49998
MRI Scanner,82762
CT Scanner,92853
Defibrillator,74541
Anesthesia Machine,83118
ECG Monitor,17389
Anesthesia Machine,26376
Anesthesia Machine,84592
Ventilator,33303
CT Scanner,18972
MRI Scanner,43866
ECG Monitor,67072
Anesthesia Machine,2088
Defibrillator,3759
Ultrasound,54854
Defibrillator,59133
Dialysis Machine,94111
Patient Monitor,83173
CT Scanner,57101
Ventilator,50977
Infusion Pump,17634
Surgical Light,69578
Dialysis Machine,49927
CT Scanner,81715
X-Ray Machine,86376
Ultrasound,18094
Dialysis Machine,95278
Infusion Pump,36627
Dialysis Machine,98728
Patient Monitor,80661
MRI Scanner,27173
MRI Scanner,95718
Ultrasound,42290
Dialysis Machine,74650
ECG Monitor,93231
Ventilator,73840
Infusion Pump,57737
Defibrillator,46977
Patient Monitor,83834
X-Ray Machine,28975
MRI Scanner,72953
Ventilator,52954
Anesthesia Machine,90278
Ventilator,86970
Ventilator,21594
Anesthesia Machine,14520
ECG Monitor,48957
Ultrasound,67402
Dialysis Machine,39062
ECG Monitor,64908
MRI Scanner,36509
Anesthesia Machine,35232
ECG Monitor,62251
Defibrillator,46846
MRI Scanner,45169
Dialysis Machine,65922
ECG Monitor,92869
Ultrasound,8437
X-Ray Machine,20511
Ventilator,15768
Defibrillator,55627
Anesthesia Machine,80363
X-Ray Machine,46948
CT Scanner,52861
Patient Monitor,31140
Defibrillator,46001
Dialysis Machine,51904
Anesthesia Machine,96522
Surgical Light,83794
Anesthesia Machine,16548
Anesthesia Machine,97662
Ultrasound,78669
Defibrillator,6398
Ultrasound,57133
Surgical Light,66342
X-Ray Machine,26736
Defibrillator,9435
ECG Monitor,31720
Surgical Light,97893
Ventilator,34237
Infusion Pump,32118
Dialysis Machine,80616
X-Ray Machine,52808
Ultrasound,82460
Anesthesia Machine,39179
X-Ray Machine,78551
Surgical Light,58254
Dialysis Machine,5580
Anesthesia Machine,94719
Ultrasound,88287
X-Ray Machine,71961
ECG Monitor,23906
Patient Monitor,48598
Patient Monitor,34995
Dialysis Machine,73554
X-Ray Machine,87333
Defibrillator,66174
X-Ray Machine,48539
Anesthesia Machine,90176
Surgical Light,40215
X-Ray Machine,88104
Ventilator,23310
CT Scanner,84422
Dialysis Machine,57668
Dialysis Machine,41843
Patient Monitor,47401
CT Scanner,34514
X-Ray Machine,56611
Ventilator,13349
X-Ray Machine,22901
Patient Monitor,80280
MRI Scanner,31587
Ventilator,47178
Defibrillator,6257
Defibrillator,60600
ECG Monitor,80551
Infusion Pump,86410
Patient Monitor,22668
Anesthesia Machine,44140
Patient Monitor,44906
ECG Monitor,51577
X-Ray Machine,61288
Ultrasound,19876
CT Scanner,48874
X-Ray Machine,88362
X-Ray Machine,78355
MRI Scanner,12808
Surgical Light,34405
Surgical Light,31239
ECG Monitor,39398
Surgical Light,52487
Surgical Light,12585
Surgical Light,64112
Ultrasound,45783
Surgical Light,67921
Ultrasound,93570
Ultrasound,3329
Anesthesia Machine,2529
MRI Scanner,88841
Ventilator,57452
CT Scanner,84699
Patient Monitor,71171
Infusion Pump,40973
X-Ray Machine,20459
Dialysis Machine,30978
Surgical Light,52665
Infusion Pump,56156
Patient Monitor,5960
Anesthesia Machine,17411
Ventilator,11190
X-Ray Machine,13955
Defibrillator,35665
Infusion Pump,40617
Infusion Pump,80541
X-Ray Machine,29493
X-Ray Machine,95312
Ultrasound,8199
Ultrasound,92221
MRI Scanner,94491
Defibrillator,57272
MRI Scanner,3301
ECG Monitor,87738
Defibrillator,77502
Ultrasound,68562
Patient Monitor,11594
Anesthesia Machine,21790
Ultrasound,21809
Ultrasound,10827
CT Scanner,84136
X-Ray Machine,43666
Infusion Pump,99454
Surgical Light,82459
Infusion Pump,28150
Patient Monitor,37540
Ventilator,90116
Infusion Pump,50075
Ultrasound,90066
Defibrillator,72432
Defibrillator,28362
MRI Scanner,36629
Surgical Light,87917
Patient Monitor,86753
Defibrillator,42420
Patient Monitor,24193
Ventilator,51008
Defibrillator,63135
Surgical Light,6056
Patient Monitor,63329
Surgical Light,60952
Surgical Light,48912
Dialysis Machine,63278
Dialysis Machine,65403
Anesthesia Machine,67652
Patient Monitor,75275
